Survey ID,Age,Gender,Marital Status,Education,Occupation,Income Range,Area,Cash Over E-Money,Bank Account,Have E-Wallet,Use E-Wallet,E-Wallet Name,E-Wallet Usage Medium,E-Wallet Usage Purpose,E-Wallet Usage Reason,Reason of Non-Usage,User Satisfaction,Reason of Non-Satisfaction,Usage Continuation,Finance Management,General Lack of Trust
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Jazzcash,Mobile Application,Recharge or package activation,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Bill payments,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Recharge or package activation,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Recharge or package activation,Inclusive,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Recharge or package activation,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,No
158,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"30,000 - 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Recharge or package activation,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,No
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Lack of interest,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Lack of interest,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Fear of hidden charges,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Fear of hidden charges,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Fear of hidden charges,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Fear of hidden charges,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Lack of interest,Not applicable,Not applicable,Not applicable,Not applicable,Yes
159,18 - 30,Male,Single,Bachelors,Business/ Corporate Sector,"Less than 30,000",Urban area,Yes,No,No,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Lack of interest,Not applicable,Not applicable,Not applicable,Not applicable,Yes
160,18 - 30,Male,Single,Diploma,Student,"Less than 30,000",Urban area,Yes,No,Yes,Yes,Easypaisa,Mobile Application,To send money,Easy to use,Bank Account User,Yes,Not applicable,Maybe,Maybe,Yes
160,18 - 30,Male,Single,Diploma,Student,"Less than 30,000",Urban area,Yes,No,Yes,Yes,Easypaisa,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Maybe,Maybe,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Scam or security reasons,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Scam or security reasons,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Scam or security reasons,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Scam or security reasons,No,Inconvenience,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Internet instability or unavailability,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Internet instability or unavailability,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Internet instability or unavailability,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Internet instability or unavailability,No,Inconvenience,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Inconvenience,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Inconvenience,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Inconvenience,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Easy to use,Inconvenience,No,Inconvenience,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Scam or security reasons,No,Inconvenience,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Internet instability or unavailability,No,Inconvenience,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Inconvenience,No,Scam or security reasons,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Inconvenience,No,Internet instability or unavailability,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Inconvenience,No,Operational constraint,No,No,Yes
161,18 - 30,Male,Single,Bachelors,Student,"Less than 30,000",Rural area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Inconvenience,No,Inconvenience,No,No,Yes
162,18 - 30,Female,Married,Bachelors,Homemaker/ Unemployed,"Less than 30,000",Urban area,Yes,No,Yes,No,Not applicable,Without Mobile Application,Not Applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Maybe
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Easypaisa,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To send money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Service quality,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,To receive money,Convenience,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Easy to use,Not applicable,Yes,Not applicable,Yes,Yes,Yes
163,18 - 30,Male,Single,Bachelors,Student,"More than 100,000",Urban area,No,Yes,Yes,Yes,Sadapay,Mobile Application,Online shopping,Accessibility,Not applicable,Yes,Not applicable,Yes,Yes,Yes
